Election date,Poll ID,State,Pollster,Sponsors,Poll start date,Poll end date,Source,Partisan,Method,Population type,Observations,Democratic,Republican,Other,Undecided
2012-11-06,14645-0-0,NH,UNH/WMUR,,2012-08-01,2012-08-12,http://www.wmur.com/news/politics/Presidential-race-continues-to-be-tight-in-NH/-/9857748/16095414/-/te7dnbz/-/index.html,Nonpartisan,Live Phone,Likely Voters,555.0,49.0,46.0,0.0,0.0
2012-11-06,14660-0-0,NH,PPP (D-Democracy for America),,2012-08-07,2012-08-08,http://www.scribd.com/doc/102857484/New-Hampshire-Over-All-Results,Sponsor,Automated Phone,Likely Voters,1591.0,50.0,44.0,0.0,6.0
2012-11-06,14654-1-0,NH,PPP (D),,2012-08-09,2012-08-12,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_NH_081412.pdf,Pollster,Automated Phone,Likely Voters,1055.0,51.0,45.0,0.0,5.0
2012-11-06,15025-0-0,NH,UNH/WMUR,,2012-09-04,2012-09-10,http://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2012_fall_presapp091312.pdf,Nonpartisan,Live Phone,Likely Voters,592.0,45.0,40.0,3.0,12.0
2012-11-06,15152-0-0,NH,YouGov,,2012-09-07,2012-09-14,http://cdn.yougov.com/cumulus_uploads/document/u0pq8uuhke/cbsTabs_NH.pdf,Nonpartisan,Internet,Likely Voters,340.0,48.0,42.0,5.0,5.0
2012-11-06,15344-0-0,NH,GQR (D-New Hampshire Democratic Party),,2012-09-15,2012-09-19,http://www.unionleader.com/article/20120926/NEWS0602/709209924,Sponsor,Live Phone,Likely Voters,600.0,52.0,45.0,0.0,0.0
2012-11-06,15107-0-0,NH,ARG,,2012-09-15,2012-09-17,http://americanresearchgroup.com/nhpoll/pres12/,Nonpartisan,Live Phone,Likely Voters,463.0,48.0,47.0,0.0,0.0
2012-11-06,15130-0-0,NH,Rasmussen,,2012-09-18,2012-09-18,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/new_hampshire/election_2012_new_hampshire_president,Nonpartisan,Automated Phone,Likely Voters,500.0,45.0,48.0,4.0,3.0
2012-11-06,15370-0-0,NH,NBC/WSJ/Marist,NBC News,2012-09-23,2012-09-25,http://maristpoll.marist.edu/927-obama-with-7-percentage-point-lead-in-new-hampshire/,Nonpartisan,Live Phone,Likely Voters,1012.0,51.0,44.0,1.0,4.0
2012-11-06,15476-0-0,NH,PPP (D-Progressive Change Campaign Committee),,2012-09-24,2012-09-25,http://act.boldprogressives.org/signup/signup_nh_poll/?source=2012polling,Sponsor,Automated Phone,Likely Voters,862.0,51.0,44.0,0.0,6.0
2012-11-06,15386-0-0,NH,ARG,,2012-09-25,2012-09-27,http://americanresearchgroup.com/pres2012/NH12-1.html,Nonpartisan,Live Phone,Likely Voters,600.0,50.0,45.0,1.0,4.0
2012-11-06,15447-1-0,NH,UNH/WMUR,,2012-09-27,2012-09-30,http://www.unh.edu/survey-center/news/pdf/gsp2012_fall_presapp100112.pdf,Nonpartisan,Live Phone,Likely Voters,588.0,54.0,39.0,3.0,4.0
2012-11-06,15641-0-0,NH,UNH/WMUR,,2012-09-30,2012-10-06,http://www.unh.edu/survey-center/news/pdf/gsp2012_fall_presrace100912.pdf,Nonpartisan,Live Phone,Likely Voters,545.0,50.0,44.0,2.0,4.0
2012-11-06,15735-0-0,NH,ARG,,2012-10-09,2012-10-11,http://americanresearchgroup.com/pres2012/NH12.html,Nonpartisan,Live Phone,Likely Voters,600.0,46.0,50.0,1.0,3.0
2012-11-06,15665-0-0,NH,Rasmussen,,2012-10-09,2012-10-09,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/new_hampshire/election_2012_new_hampshire_president,Nonpartisan,Automated Phone,Likely Voters,500.0,48.0,48.0,3.0,1.0
2012-11-06,15815-0-0,NH,Suffolk,,2012-10-12,2012-10-14,http://www.realclearpolitics.com/docs/2012/Suffolk_NH_1015.pdf,Nonpartisan,Live Phone,Likely Voters,500.0,47.0,47.0,2.0,4.0
2012-11-06,15868-0-0,NH,Rasmussen,,2012-10-15,2012-10-15,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/new_hampshire/election_2012_new_hampshire_president,Nonpartisan,Automated Phone,Likely Voters,500.0,50.0,49.0,0.0,1.0
2012-11-06,16050-0-0,NH,UNH,,2012-10-17,2012-10-21,http://www.unh.edu/survey-center/news/pdf/e2012_pres102212.pdf,Nonpartisan,Live Phone,Likely Voters,773.0,51.0,42.0,2.0,5.0
2012-11-06,15964-0-0,NH,PPP (D),,2012-10-17,2012-10-19,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_IANH_1019.pdf,Pollster,Automated Phone,Likely Voters,1036.0,48.0,49.0,0.0,3.0
2012-11-06,16107-0-0,NH,Lake Research (D-USAction),,2012-10-18,2012-10-22,http://lakeresearch.com/news/USA/LRP%20Memo%20NH%20Toplines%20f%20121023.pdf,Sponsor,Live Phone,Likely Voters,400.0,48.0,45.0,0.0,7.0
2012-11-06,16070-0-0,NH,ARG,,2012-10-19,2012-10-22,http://americanresearchgroup.com/pres2012/NH12.html,Nonpartisan,Live Phone,Likely Voters,600.0,47.0,49.0,1.0,3.0
2012-11-06,16204-0-0,NH,New England College,,2012-10-23,2012-10-25,http://www.wmur.com/political-scoop/Exclusive-First-New-England-College-Poll-shows-presidential-race-and-governor-s-race-tied-in-NH/-/16254890/17139318/-/2ivk5kz/-/index.html,Nonpartisan,Automated Phone,Likely Voters,571.0,49.0,46.0,2.0,4.0
2012-11-06,16106-0-0,NH,Rasmussen,,2012-10-23,2012-10-23,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/new_hampshire/election_2012_new_hampshire_president,Nonpartisan,Automated Phone,Likely Voters,500.0,48.0,50.0,1.0,1.0
2012-11-06,16317-0-0,NH,Lake Research (D-USAction),,2012-10-24,2012-10-28,http://usaction.org/2012/10/new-poll-shows-obama-increasing-lead-in-battleground-state-new-hampshire/,Sponsor,Live Phone,Likely Voters,400.0,47.0,42.0,4.0,7.0
2012-11-06,16245-0-0,NH,Grove Insight (D-Project New America),,2012-10-24,2012-10-25,http://projectnewamerica.com/latest/obama-now-3-points-new-hampshire,Pollster,Live Phone,Likely Voters,500.0,47.0,44.0,2.0,7.0
2012-11-06,16255-1-0,NH,PPP (D),,2012-10-26,2012-10-28,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_NH_1028.pdf,Pollster,Automated Phone,Likely Voters,874.0,49.0,47.0,0.0,5.0
2012-11-06,16398-0-0,NH,NBC/WSJ/Marist,NBC News,2012-10-28,2012-10-29,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/NH_poll.pdf,Nonpartisan,Live Phone,Likely Voters,1013.0,49.0,47.0,1.0,3.0
2012-11-06,16447-0-0,NH,New England College,,2012-10-29,2012-10-31,http://www.nec.edu/news/new-poll-gives-president-obama-some-daylight-in-new-hampshire,Nonpartisan,Automated Phone,Likely Voters,1017.0,50.0,44.0,2.0,4.0
2012-11-06,16595-0-0,NH,YouGov,,2012-10-31,2012-11-03,http://today.yougov.com/news/2012/11/04/new-hampshire/,Nonpartisan,Internet,Likely Voters,690.0,47.0,43.0,4.0,6.0
2012-11-06,16528-0-0,NH,UNH/WMUR,,2012-10-31,2012-11-02,http://www.unh.edu/survey-center/news/pdf/e2012_pres110312.pdf,Nonpartisan,Live Phone,Likely Voters,502.0,48.0,48.0,2.0,3.0
2012-11-06,16623-1-0,NH,UNH/WMUR,,2012-11-01,2012-11-04,http://www.unh.edu/survey-center/news/pdf/e2012_election110412.pdf,Nonpartisan,Live Phone,Likely Voters,776.0,50.0,46.0,1.0,3.0
2012-11-06,16495-0-0,NH,Gravis Marketing,,2012-11-01,2012-11-01,http://www.gravispolls.com/2012/11/final-new-hampshire-poll-2012.html#more,Nonpartisan,Automated Phone,Likely Voters,497.0,50.0,49.0,0.0,0.0
2012-11-06,16638-0-0,NH,ARG,,2012-11-02,2012-11-04,http://americanresearchgroup.com/pres2012/NH12.html,Nonpartisan,Live Phone,Likely Voters,600.0,49.0,49.0,1.0,2.0
2012-11-06,16647-0-0,NH,New England College,,2012-11-03,2012-11-04,http://www.nec.edu/news/final-nec-poll-results-president-slight-favorite-to-win-nh-governor2019s-race-too-close-to-call,Nonpartisan,Automated Phone,Likely Voters,687.0,50.0,46.0,1.0,3.0
2012-11-06,16600-0-0,NH,PPP (D),,2012-11-03,2012-11-04,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_IANH_1104.pdf,Pollster,Automated Phone,Likely Voters,1550.0,50.0,48.0,0.0,1.0
2012-11-06,16654-0-0,NH,Rasmussen,,2012-11-04,2012-11-04,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/new_hampshire/election_2012_new_hampshire_president,Nonpartisan,Automated Phone,Likely Voters,750.0,50.0,48.0,0.0,2.0
2012-11-06,10812-5-0,NJ,PPP (D),,2011-01-06,2011-01-09,http://www.publicpolicypolling.com/pdf/PPP_Release_NJ_01111023.pdf,Pollster,Automated Phone,Likely Voters,520.0,52.0,37.0,0.0,10.0
2012-11-06,11959-1-0,NJ,Quinnipiac,,2011-10-05,2011-10-10,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/new-jersey/release-detail?ReleaseID=1661,Nonpartisan,Live Phone,Registered Voters,1186.0,47.0,41.0,2.0,7.0
2012-11-06,12131-5-0,NJ,Quinnipiac,,2011-11-09,2011-11-14,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/new-jersey/release-detail?ReleaseID=1673,Nonpartisan,Live Phone,Registered Voters,1788.0,49.0,40.0,2.0,7.0
2012-11-06,12575-0-0,NJ,Rutgers-Eagleton,,2011-12-15,2011-12-18,http://news.rutgers.edu/medrel/news-releases/2011/12/rutgers-eagleton-pol-20111220,Nonpartisan,Live Phone,Registered Voters,823.0,51.0,32.0,0.0,0.0
2012-11-06,12499-4-0,NJ,Quinnipiac,,2012-01-10,2012-01-16,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/new-jersey/release-detail?ReleaseID=1691,Nonpartisan,Live Phone,Registered Voters,1460.0,48.0,38.0,2.0,9.0
2012-11-06,13088-2-0,NJ,Rutgers-Eagleton,,2012-02-09,2012-02-11,http://www.rci.rutgers.edu/~redlawsk/EP/Tables2012/2012PresFeb.pdf,Nonpartisan,Live Phone,Registered Voters,914.0,56.0,31.0,0.0,13.0
2012-11-06,13086-6-0,NJ,Quinnipiac,,2012-02-21,2012-02-27,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/new-jersey/release-detail?ReleaseID=1711,Nonpartisan,Live Phone,Registered Voters,1396.0,49.0,39.0,1.0,7.0
2012-11-06,13085-4-0,NJ,SurveyUSA,,2012-02-24,2012-02-26,http://www.surveyusa.com/client/PollReport.aspx?g=3856a747-3445-4697-aff6-b33c3b202aff,Nonpartisan,IVR/Online,Registered Voters,533.0,52.0,38.0,0.0,10.0
2012-11-06,13453-0-0,NJ,Fairleigh Dickinson,,2012-03-05,2012-03-11,http://publicmind.fdu.edu/2012/womenboost/,Nonpartisan,Live Phone,Registered Voters,800.0,50.0,37.0,0.0,13.0
2012-11-06,13518-1-0,NJ,Quinnipiac,,2012-04-03,2012-04-09,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/new-jersey/release-detail?ReleaseID=1736,Nonpartisan,Live Phone,Registered Voters,1607.0,49.0,40.0,2.0,9.0
2012-11-06,13726-0-0,NJ,Fairleigh Dickinson,,2012-04-30,2012-05-06,http://publicmind.fdu.edu/2012/similar/,Nonpartisan,Live Phone,Registered Voters,797.0,50.0,36.0,0.0,14.0
2012-11-06,13812-0-0,NJ,Quinnipiac,,2012-05-09,2012-05-14,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/new-jersey/release-detail?ReleaseID=1749,Nonpartisan,Live Phone,Registered Voters,1582.0,49.0,39.0,2.0,10.0
2012-11-06,14088-0-0,NJ,Rutgers-Eagleton,,2012-05-31,2012-06-04,http://www.rci.rutgers.edu/~redlawsk/EP/Tables2012/PresidentialElectionJune2012.pdf,Nonpartisan,Live Phone,Registered Voters,1065.0,56.0,33.0,3.0,9.0
2012-11-06,14371-0-0,NJ,Quinnipiac,,2012-07-09,2012-07-15,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/new-jersey/release-detail?ReleaseID=1776,Nonpartisan,Live Phone,Registered Voters,1623.0,49.0,38.0,2.0,11.0
2012-11-06,14456-0-0,NJ,Monmouth University/Asbury Park Press,,2012-07-18,2012-07-22,http://www.monmouth.edu/assets/0/84/159/2147483694/27a6eea9-1cb0-43eb-a935-36577460bde9.pdf,Nonpartisan,Live Phone,Likely Voters,535.0,50.0,42.0,1.0,6.0
2012-11-06,14543-0-0,NJ,Fairleigh Dickinson,,2012-07-23,2012-07-29,http://publicmind.fdu.edu/2012/ticketsplit/,Nonpartisan,Live Phone,Registered Voters,945.0,49.0,36.0,0.0,15.0
2012-11-06,14821-0-0,NJ,Rutgers-Eagleton,,2012-08-23,2012-08-25,http://www.rci.rutgers.edu/~redlawsk/EP/Tables2013/2012NJPresAug2012.pdf,Nonpartisan,Live Phone,Likely Voters,710.0,51.0,37.0,6.0,5.0
2012-11-06,14902-0-0,NJ,Quinnipiac,,2012-08-27,2012-09-02,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/new-jersey/release-detail?ReleaseID=1793,Nonpartisan,Live Phone,Likely Voters,1471.0,51.0,44.0,1.0,4.0
2012-11-06,15035-0-0,NJ,Fairleigh Dickinson,,2012-09-06,2012-09-12,http://publicmind.fdu.edu/2012/biglead/,Nonpartisan,Live Phone,Likely Voters,706.0,52.0,38.0,1.0,9.0
2012-11-06,15195-0-0,NJ,YouGov,,2012-09-07,2012-09-14,http://cdn.yougov.com/cumulus_uploads/document/1hvstxmtl6/Tabs_NJ.pdf,Nonpartisan,Internet,Likely Voters,1040.0,52.0,40.0,3.0,4.0
2012-11-06,15075-0-0,NJ,Philadelphia Inquirer/National Research (R)/GSG (D),,2012-09-09,2012-09-12,http://www.philly.com/philly/news/politics/presidential/Poll_Obama_has_commanding_lead_in_NJ.html?page=1&c=y,Nonpartisan,Live Phone,Likely Voters,600.0,51.0,37.0,0.0,12.0
2012-11-06,15299-0-0,NJ,Monmouth University/Asbury Park Press,,2012-09-19,2012-09-23,http://www.app.com/article/20120925/NJNEWS/309250015/obama-poll?nclick_check=1,Nonpartisan,Live Phone,Likely Voters,613.0,52.0,37.0,1.0,10.0
2012-11-06,15491-0-0,NJ,Rutgers-Eagleton,,2012-09-27,2012-09-30,http://big.assets.huffingtonpost.com/rutgerseagleton2012september.pdf,Nonpartisan,Live Phone,Likely Voters,645.0,56.0,39.0,2.0,4.0
2012-11-06,15846-0-0,NJ,YouGov,,2012-10-04,2012-10-11,http://today.yougov.com/news/2012/10/16/new-jersey/,Nonpartisan,Internet,Likely Voters,770.0,54.0,41.0,2.0,3.0
2012-11-06,15691-0-0,NJ,Philadelphia Inquirer/National Research (R)/GSG (D),,2012-10-04,2012-10-08,http://www.philly.com/philly/news/politics/NJpoll/20121010_Poll__Despite_debate_loss__Obama_still_leads_in_N_J_.html,Nonpartisan,Live Phone,Likely Voters,604.0,51.0,40.0,0.0,10.0
2012-11-06,15870-0-0,NJ,Neighborhood (R-AFP),,2012-10-10,2012-10-14,http://www.politickernj.com/60445/obama-leads-romney-seven-new-jersey-six-definite-voters,Sponsor,Live Phone,Likely Voters,783.0,48.0,41.0,0.0,0.0
2012-11-06,15819-0-0,NJ,Quinnipiac,,2012-10-10,2012-10-14,http://www.quinnipiac.edu/institutes-centers/polling-institute/new-jersey/release-detail?ReleaseID=1806,Nonpartisan,Live Phone,Likely Voters,1319.0,51.0,43.0,1.0,5.0
2012-11-06,15982-0-0,NJ,Stockton,,2012-10-12,2012-10-18,http://intraweb.stockton.edu/eyos/extaffairs/content/docs/pressrel/stocktonBAM2012pressrelease.pdf,Nonpartisan,Live Phone,Likely Voters,811.0,53.0,38.0,0.0,0.0
2012-11-06,15975-0-0,NJ,SurveyUSA,,2012-10-17,2012-10-18,http://www.surveyusa.com/client/PollReport.aspx?g=05315234-10af-4717-99a0-c1f060932768,Nonpartisan,IVR/Online,Registered Voters,577.0,54.0,40.0,2.0,4.0
2012-11-06,16213-0-0,NJ,Philadelphia Inquirer/National Research (R)/GSG (D),,2012-10-23,2012-10-25,http://www.philly.com/philly/news/politics/NJpoll/176063091.html?viewAll=y,Nonpartisan,Live Phone,Likely Voters,601.0,51.0,41.0,0.0,8.0
2012-11-06,16587-0-0,NJ,YouGov,,2012-10-31,2012-11-03,http://today.yougov.com/news/2012/11/04/new-jersey/,Nonpartisan,Internet,Likely Voters,987.0,53.0,41.0,2.0,4.0
2012-11-06,10940-3-0,NM,PPP (D),,2011-02-04,2011-02-06,http://www.publicpolicypolling.com/pdf/PPP_Release_NM_0209513.pdf,Pollster,Automated Phone,Likely Voters,545.0,53.0,37.0,0.0,11.0
2012-11-06,12539-0-0,NM,PPP (D),,2011-12-10,2011-12-12,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_NM_1216513.pdf,Pollster,Automated Phone,Likely Voters,500.0,53.0,38.0,0.0,9.0
2012-11-06,13145-0-0,NM,Rasmussen,,2012-02-14,2012-02-14,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/new_mexico/new_mexico_obama_55_santorum_37,Nonpartisan,Automated Phone,Likely Voters,500.0,55.0,36.0,5.0,5.0
2012-11-06,13487-0-0,NM,Rasmussen,,2012-04-03,2012-04-03,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/new_mexico/election_2012_new_mexico_president,Nonpartisan,Automated Phone,Likely Voters,500.0,52.0,36.0,9.0,3.0
2012-11-06,13626-1-0,NM,PPP (D),,2012-04-19,2012-04-22,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_NM_425.pdf,Pollster,Automated Phone,Likely Voters,526.0,48.0,35.0,15.0,2.0
2012-11-06,13979-0-0,NM,FMMMA (D),Project New America,2012-05-16,2012-05-21,http://www.patriotmajority.org/system/storage/4/316/NM_POLL_--_MEMO_--_5-31-2012.pdf,Pollster,Live Phone,Registered Voters,502.0,48.0,35.0,12.0,5.0
2012-11-06,14380-1-0,NM,PPP (D),,2012-07-13,2012-07-16,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_NM_071812.pdf,Pollster,Automated Phone,Likely Voters,724.0,49.0,44.0,0.0,6.0
2012-11-06,14736-0-0,NM,Rasmussen,,2012-08-21,2012-08-21,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/new_mexico/election_2012_new_mexico_president,Nonpartisan,Automated Phone,Likely Voters,500.0,52.0,38.0,9.0,1.0
2012-11-06,14945-0-0,NM,Albuquerque Journal,,2012-09-03,2012-09-06,http://www.abqjournal.com/main/2012/09/09/news/nm-presidential-race-close.html,Nonpartisan,Live Phone,Likely Voters,667.0,45.0,40.0,7.0,8.0
2012-11-06,15194-0-0,NM,YouGov,,2012-09-07,2012-09-14,http://cdn.yougov.com/cumulus_uploads/document/4g5j4fmz4g/Tabs_NM.pdf,Nonpartisan,Internet,Likely Voters,293.0,51.0,43.0,4.0,1.0
2012-11-06,14981-0-0,NM,PPP (D-League of Conservation Voters),,2012-09-07,2012-09-09,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_NM_91212.pdf,Sponsor,Automated Phone,Likely Voters,1122.0,53.0,42.0,0.0,5.0
2012-11-06,15397-0-0,NM,PPP (D)/NRDC,,2012-09-17,2012-09-20,http://www.nrdcactionfund.org/wp-content/uploads/2012/09/NewMexicoResults92112.pdf,Pollster,Automated Phone,Likely Voters,3111.0,52.0,43.0,0.0,6.0
2012-11-06,15446-0-0,NM,We Ask America,,2012-09-25,2012-09-27,http://weaskamerica.com/2012/10/01/western-front/,Nonpartisan,Automated Phone,Likely Voters,1258.0,51.0,41.0,4.0,5.0
2012-11-06,15401-1-0,NM,POS (R-Wilson),,2012-09-25,2012-09-27,http://atr.rollcall.com/new-mexico-could-third-party-candidate-play-senate-spoiler/,Sponsor,Live Phone,Likely Voters,500.0,47.0,40.0,9.0,0.0
2012-11-06,15451-0-0,NM,Rasmussen,,2012-09-27,2012-09-27,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/new_mexico/election_2012_new_mexico_president,Nonpartisan,Automated Phone,Likely Voters,500.0,51.0,40.0,6.0,2.0
2012-11-06,16662-0-0,NM,PPP (D-League of Conservation Voters),,2012-10-02,2012-10-03,http://www.publicpolicypolling.com/pdf/2011/NewMexicoResultsOctober2012.pdf,Sponsor,Automated Phone,Likely Voters,778.0,52.0,43.0,0.0,5.0
2012-11-06,15647-0-0,NM,Rasmussen,,2012-10-08,2012-10-08,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/new_mexico/election_2012_new_mexico_president,Nonpartisan,Automated Phone,Likely Voters,500.0,54.0,43.0,2.0,2.0
2012-11-06,15798-0-0,NM,Albuquerque Journal,,2012-10-09,2012-10-10,http://www.abqjournal.com/main/2012/10/14/politics/obama-builds-n-m-lead-over-romney.html,Nonpartisan,Live Phone,Likely Voters,658.0,49.0,39.0,6.0,5.0
2012-11-06,16335-1-0,NM,POS (R-Wilson),,2012-10-21,2012-10-22,http://www.nmtelegram.com/2012/10/29/wilson-internal-puts-her-up-in-senate-race/,Sponsor,Live Phone,Likely Voters,500.0,47.0,42.0,6.0,0.0
2012-11-06,16545-1-0,NM,POS (R-Wilson),,2012-10-30,2012-10-31,http://images.politico.com/global/2012/11/new_mexico_senate_race_memo_110212.html,Sponsor,Live Phone,Likely Voters,500.0,49.0,41.0,6.0,0.0
2012-11-06,16597-0-0,NM,YouGov,,2012-10-31,2012-11-03,http://today.yougov.com/news/2012/11/04/new-mexico/,Nonpartisan,Internet,Likely Voters,650.0,49.0,43.0,5.0,3.0
2012-11-06,10799-4-0,NV,PPP (D),,2011-01-03,2011-01-05,http://www.publicpolicypolling.com/pdf/PPP_Release_NV_0107424.pdf,Pollster,Automated Phone,Likely Voters,932.0,47.0,46.0,0.0,7.0
2012-11-06,11256-4-0,NV,PPP (D),,2011-04-21,2011-04-24,http://www.publicpolicypolling.com/pdf/PPP_Release_NV_0427513.pdf,Pollster,Automated Phone,Likely Voters,932.0,43.0,46.0,0.0,11.0
2012-11-06,12041-1-0,NV,PPP (D),,2011-10-20,2011-10-23,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_NV_1027513.pdf,Pollster,Automated Phone,Likely Voters,500.0,46.0,46.0,0.0,8.0
2012-11-06,12690-2-0,NV,Las Vegas Review-Journal/UNLV,,2011-12-12,2011-12-20,http://www.lvrj.com/news/obama-the-one-to-beat-in-nevada-poll-shows-136055218.html,Nonpartisan,Live Phone,Registered Voters,600.0,46.0,40.0,9.0,6.0
2012-11-06,13272-0-0,NV,Rasmussen,,2012-03-19,2012-03-19,http://www.rasmussenreports.com/public_content/archive/election_2012_archive/nevada/nevada_obama_leads_romney_santorum,Nonpartisan,Automated Phone,Likely Voters,500.0,50.0,44.0,3.0,2.0
2012-11-06,13430-0-0,NV,PPP (D),,2012-03-29,2012-04-01,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_NV_040412.pdf,Pollster,Automated Phone,Registered Voters,553.0,51.0,43.0,0.0,6.0
2012-11-06,13659-1-0,NV,Rasmussen,,2012-04-30,2012-04-30,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/nevada/election_2012_nevada_president,Nonpartisan,Automated Phone,Likely Voters,500.0,52.0,44.0,2.0,2.0
2012-11-06,13961-0-0,NV,NBC/Marist,,2012-05-22,2012-05-24,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/_Today_Stories_Teases/NBC-News-Marist-Poll-Nevada-Questionnaire_May-2012.pdf,Nonpartisan,Live Phone,Registered Voters,1040.0,48.0,46.0,1.0,5.0
2012-11-06,14087-1-0,NV,PPP (D),,2012-06-07,2012-06-10,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_NV_61312.pdf,Pollster,Automated Phone,Likely Voters,500.0,48.0,42.0,0.0,10.0
2012-11-06,14389-0-0,NV,Magellan (R),,2012-07-16,2012-07-17,http://media.lvrj.com/documents/General_Election_Survey_071812.pdf,Pollster,Mixed,Registered Voters,665.0,50.0,46.0,0.0,4.0
2012-11-06,14387-0-0,NV,We Ask America,,2012-07-17,2012-07-18,http://weaskamerica.com/2012/07/19/nv-wi/,Nonpartisan,Automated Phone,Likely Voters,1092.0,49.0,43.0,2.0,6.0
2012-11-06,14462-0-0,NV,Rasmussen,,2012-07-24,2012-07-24,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/nevada/election_2012_nevada_president,Nonpartisan,Automated Phone,Likely Voters,500.0,50.0,45.0,1.0,4.0
2012-11-06,14725-0-0,NV,SurveyUSA,Las Vegas Review-Journal,2012-08-16,2012-08-21,http://www.surveyusa.com/client/PollReport.aspx?g=0c9e6d8b-eb6f-49e7-8693-c9af7bb27ab6,Nonpartisan,IVR/Online,Likely Voters,869.0,47.0,45.0,5.0,4.0
2012-11-06,14828-0-0,NV,PPP (D),,2012-08-23,2012-08-26,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_NV_82912.pdf,Pollster,Automated Phone,Likely Voters,831.0,50.0,47.0,0.0,4.0
2012-11-06,15155-0-0,NV,YouGov,,2012-09-07,2012-09-14,http://cdn.yougov.com/cumulus_uploads/document/jfq236ovh3/cbsTabs_NV.pdf,Nonpartisan,Internet,Likely Voters,541.0,51.0,44.0,2.0,3.0
2012-11-06,15182-0-0,NV,CNN,,2012-09-14,2012-09-18,http://i2.cdn.turner.com/cnn/2012/images/09/20/topgenstate3nv.pdf,Nonpartisan,Live Phone,Likely Voters,741.0,49.0,46.0,1.0,4.0
2012-11-06,15301-1-0,NV,PPP (D-League of Conservation Voters),,2012-09-18,2012-09-20,http://www.ralstonreports.com/sites/default/files/NevadaResults.pdf,Sponsor,Automated Phone,Likely Voters,501.0,52.0,43.0,0.0,5.0
2012-11-06,15175-0-0,NV,Rasmussen,,2012-09-18,2012-09-18,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/nevada/election_2012_nevada_president,Nonpartisan,Automated Phone,Likely Voters,500.0,47.0,45.0,4.0,3.0
2012-11-06,15302-1-0,NV,POS (R),,2012-09-19,2012-09-20,http://www.ralstonreports.com/sites/default/files/President-Senate.pdf,Pollster,Live Phone,Likely Voters,500.0,46.0,46.0,5.0,2.0
2012-11-06,15272-0-0,NV,ARG,,2012-09-20,2012-09-23,http://americanresearchgroup.com/pres2012/NV12.html,Nonpartisan,Live Phone,Likely Voters,600.0,51.0,44.0,1.0,4.0
2012-11-06,15371-0-0,NV,NBC/WSJ/Marist,NBC News,2012-09-23,2012-09-25,http://maristpoll.marist.edu/927-obama-and-romney-battle-it-out-in-nevada/,Nonpartisan,Live Phone,Likely Voters,984.0,49.0,47.0,1.0,3.0
2012-11-06,15453-0-0,NV,We Ask America,,2012-09-25,2012-09-27,http://weaskamerica.com/2012/10/02/horse-races/,Nonpartisan,Automated Phone,Likely Voters,1078.0,53.0,42.0,2.0,3.0
2012-11-06,15648-0-0,NV,SurveyUSA,Las Vegas Review-Journal,2012-10-03,2012-10-08,http://www.lvrj.com/hottopics/politics/polls/oct_2012_polls_president_101012.html,Nonpartisan,Mixed,Likely Voters,1222.0,47.0,46.0,3.0,4.0
