Election date,Poll ID,State,Pollster,Sponsors,Poll start date,Poll end date,Source,Partisan,Method,Population type,Observations,Democratic,Republican,Other,Undecided
2016-11-08,26596-33-0,NC,SurveyMonkey,,2016-10-25,2016-10-31,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,1574.0,47.0,44.0,7.0,2.0
2016-11-08,26545-0-0,NC,NBC/WSJ/Marist,NBC News,2016-10-25,2016-10-26,http://www.nbcnews.com/meet-the-press/polls-clinton-leads-trump-north-carolina-dead-heat-florida-n675246,Nonpartisan,Live Phone,Likely Voters,780.0,50.0,44.0,2.0,5.0
2016-11-08,26545-1-0,NC,NBC/WSJ/Marist,NBC News,2016-10-25,2016-10-26,http://www.nbcnews.com/meet-the-press/polls-clinton-leads-trump-north-carolina-dead-heat-florida-n675246,Nonpartisan,Live Phone,Likely Voters,780.0,47.0,41.0,10.0,2.0
2016-11-08,26548-0-0,NC,CBS/YouGov,,2016-10-26,2016-10-28,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6y8p6qu9kr/NC_Final_20161030.pdf,Nonpartisan,Internet,Likely Voters,992.0,48.0,45.0,5.0,2.0
2016-11-08,26632-0-0,NC,Quinnipiac,,2016-10-27,2016-11-01,https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2399,Nonpartisan,Live Phone,Likely Voters,602.0,47.0,44.0,4.0,5.0
2016-11-08,26632-1-0,NC,Quinnipiac,,2016-10-27,2016-11-01,https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2399,Nonpartisan,Live Phone,Likely Voters,602.0,48.0,46.0,2.0,4.0
2016-11-08,26607-0-0,NC,SurveyUSA/WRAL,,2016-10-28,2016-10-31,http://www.wral.com/asset/news/state/nccapitol/2016/11/01/16183925/261876-WRAL_News_poll_Nov._1_2016_.pdf,Nonpartisan,IVR/Online,Likely Voters,659.0,44.0,51.0,3.0,3.0
2016-11-08,26793-32-0,NC,UPI/CVOTER,,2016-10-30,2016-11-06,https://www.documentcloud.org/documents/3215082-UPI-CVoter-2016-StatePoll-November-6-1.html,Nonpartisan,Internet,Likely Voters,357.0,47.0,48.0,6.0,0.0
2016-11-08,26565-0-0,NC,Remington Research Group (R)/Axiom Strategies,,2016-10-30,2016-10-30,http://axiomstrategies.com/abc/,Sponsor,IVR/Live Phone,Likely Voters,1176.0,45.0,47.0,3.0,4.0
2016-11-08,26702-0-0,NC,PPP (D-Center for American Progress Action Fund),,2016-10-31,2016-11-01,https://cdn.americanprogress.org/content/uploads/sites/2/2016/11/03143904/NCResults112-Final.pdf,Sponsor,IVR/Online,Likely Voters,1169.0,49.0,47.0,0.0,4.0
2016-11-08,26807-33-0,NC,SurveyMonkey,,2016-11-01,2016-11-07,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,3126.0,48.0,41.0,7.0,3.0
2016-11-08,26762-0-0,NC,Remington Research Group (R)/Axiom Strategies,,2016-11-01,2016-11-02,http://big.assets.huffingtonpost.com/ABC_NC_STATEWIDE110416.pdf,Sponsor,IVR/Live Phone,Likely Voters,2596.0,45.0,48.0,4.0,2.0
2016-11-08,26777-0-0,NC,Quinnipiac,,2016-11-03,2016-11-06,https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2401,Nonpartisan,Live Phone,Likely Voters,870.0,47.0,45.0,5.0,4.0
2016-11-08,26777-1-0,NC,Quinnipiac,,2016-11-03,2016-11-06,https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2401,Nonpartisan,Live Phone,Likely Voters,870.0,48.0,45.0,3.0,4.0
2016-11-08,26780-0-0,NC,NYT Upshot/Siena,,2016-11-04,2016-11-06,http://files.constantcontact.com/9c83fb30501/5aa2333d-0f5b-49b3-92d6-dfcc5a1c58f6.pdf,Nonpartisan,Live Phone,Likely Voters,800.0,44.0,44.0,5.0,6.0
2016-11-08,22500-3-0,NH,UNH/WMUR,,2015-07-22,2015-07-30,https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2015_summer_presgen080515.pdf,Nonpartisan,Live Phone,Likely Voters,652.0,50.0,40.0,2.0,7.0
2016-11-08,22612-13-0,NH,PPP (D),,2015-08-21,2015-08-24,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NH_82615.pdf,Pollster,IVR/Online,Likely Voters,841.0,46.0,44.0,0.0,10.0
2016-11-08,22685-4-0,NH,NBC/Marist,,2015-08-26,2015-09-02,http://maristpoll.marist.edu/wp-content/misc/NHpolls/NH150826/NBC%20News_Marist%20Poll_New%20Hampshire%20Nature%20of%20the%20Sample%20and%20Tables_September%202015.pdf,Nonpartisan,Live Phone,Registered Voters,910.0,46.0,45.0,0.0,8.0
2016-11-08,22807-2-0,NH,CNN/UNH/WMUR,CNN,2015-09-17,2015-09-23,http://i2.cdn.turner.com/cnn/2015/images/09/25/cnnpollnhclinton.pdf,Nonpartisan,Live Phone,Likely Voters,743.0,50.0,42.0,3.0,5.0
2016-11-08,22842-4-0,NH,NBC/WSJ/Marist,NBC News,2015-09-23,2015-09-30,http://www.scribd.com/doc/283709043/NBC-News-WSJ-Marist-Poll-New-Hampshire-Annotated-Questionnaire-October-2015,Nonpartisan,Live Phone,Registered Voters,1044.0,48.0,45.0,0.0,8.0
2016-11-08,22959-12-0,NH,PPP (D),,2015-10-16,2015-10-18,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NH_102115.pdf,Pollster,IVR/Online,Likely Voters,880.0,47.0,41.0,0.0,12.0
2016-11-08,23185-3-0,NH,Morning Consult/Campaign for Sustainable Rx Pricing ,,2015-11-06,2015-11-16,http://morningconsult.com/wp-content/uploads/2015/11/151101_topline_NH_FINAL.pdf,Nonpartisan,Live Phone/Online,Registered Voters,530.0,45.0,38.0,0.0,17.0
2016-11-08,23176-1-0,NH,FOX,,2015-11-15,2015-11-17,http://www.foxnews.com/politics/interactive/2015/11/18/fox-news-poll-trump-sanders-lead-respective-primaries-in-new-hampshire/,Nonpartisan,Live Phone,Registered Voters,804.0,47.0,40.0,2.0,10.0
2016-11-08,23268-12-0,NH,PPP (D),,2015-11-30,2015-12-02,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NH_120715.pdf,Pollster,IVR/Online,Likely Voters,990.0,47.0,41.0,0.0,12.0
2016-11-08,23464-1-0,NH,NBC/WSJ/Marist,NBC News,2016-01-02,2016-01-07,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/NBC%20News_WSJ_Marist%20Poll_New%20Hampshire%20Annotated%20Questionnaire_January%202016.pdf,Nonpartisan,Live Phone,Registered Voters,957.0,45.0,44.0,0.0,11.0
2016-11-08,23453-6-0,NH,PPP (D),,2016-01-04,2016-01-06,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_NH_10816.pdf,Pollster,IVR/Online,Likely Voters,1036.0,50.0,36.0,0.0,14.0
2016-11-08,23538-1-0,NH,CNN/UNH/WMUR,CNN,2016-01-13,2016-01-18,http://www.cnn.com/2016/01/20/politics/bernie-sanders-hillary-clinton-gop-nh/index.html,Nonpartisan,Live Phone,Likely Voters,885.0,48.0,39.0,10.0,3.0
2016-11-08,23709-2-0,NH,UMass Lowell/7 News,,2016-02-05,2016-02-07,http://www.uml.edu/Research/public-opinion/polls/default.aspx,Nonpartisan,Live Phone,Registered Voters,1411.0,45.0,40.0,0.0,15.0
2016-11-08,23977-1-0,NH,UNH/WMUR,,2016-02-20,2016-02-28,https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2016_winter_senate030316.pdf,Nonpartisan,Live Phone,Likely Voters,628.0,47.0,39.0,10.0,4.0
2016-11-08,24951-0-0,NH,UNH/WMUR,,2016-04-07,2016-04-17,https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2016_spring_preselect042116.pdf,Nonpartisan,Live Phone,Likely Voters,533.0,50.0,31.0,15.0,4.0
2016-11-08,24458-0-0,NH,Dartmouth,,2016-04-11,2016-04-16,http://rockefeller.dartmouth.edu/sites/rockefeller.drupalmulti-prod.dartmouth.edu/files/nh_state_of_the_state_2016_report.pdf,Nonpartisan,Live Phone,Registered Voters,362.0,34.0,29.0,0.0,37.0
2016-11-08,24505-0-0,NH,MassINC/WBUR,,2016-05-12,2016-05-15,http://www.wbur.org/2016/05/18/wbur-poll-clinton-trump-new-hampshire,Nonpartisan,Live Phone,Likely Voters,501.0,44.0,42.0,7.0,7.0
2016-11-08,24570-0-0,NH,Franklin Pierce/RKM/Boston Herald,,2016-05-25,2016-05-28,http://www.bostonherald.com/news/local_coverage/herald_bulldog/2016/05/franklin_pierce_herald_poll_shows_tight_nh_race_trouble,Nonpartisan,Live Phone,Likely Voters,405.0,44.0,44.0,0.0,12.0
2016-11-08,24845-0-0,NH,GQR (D-Democracy Corps/Women's Voices Women Vote),Democracy Corps,2016-06-11,2016-06-20,http://big.assets.huffingtonpost.com/Dcorps_WV_BG_2016.pdf,Sponsor,Live Phone,Likely Voters,300.0,44.0,43.0,9.0,3.0
2016-11-08,24845-1-0,NH,GQR (D-Democracy Corps/Women's Voices Women Vote),Democracy Corps,2016-06-11,2016-06-20,http://big.assets.huffingtonpost.com/Dcorps_WV_BG_2016.pdf,Sponsor,Live Phone,Likely Voters,300.0,41.0,41.0,15.0,4.0
2016-11-08,24787-0-0,NH,PPP (D-Americans United for Change/Constitutional Responsibility Project) ,Americans United for Change,2016-06-22,2016-06-23,http://www.americansunitedforchange.org/page/-/SupremeCourtMemo62816.pdf,Sponsor,IVR/Online,Likely Voters,578.0,43.0,39.0,0.0,18.0
2016-11-08,24796-0-0,NH,ARG,,2016-06-24,2016-06-28,https://americanresearchgroup.com/,Nonpartisan,Live Phone,Registered Voters,533.0,47.0,42.0,4.0,7.0
2016-11-08,24992-0-0,NH,UNH/WMUR,,2016-07-09,2016-07-18,http://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2016_summer_presrace072116.pdf,Nonpartisan,Live Phone,Adults,532.0,39.0,37.0,18.0,6.0
2016-11-08,24992-1-0,NH,UNH/WMUR,,2016-07-09,2016-07-18,http://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2016_summer_presrace072116.pdf,Nonpartisan,Live Phone,Adults,532.0,37.0,37.0,20.0,6.0
2016-11-08,24989-0-0,NH,InsideSources/NH Journal,,2016-07-19,2016-07-21,http://www.insidesources.com/wp-content/uploads/2016/07/IS-NHJ-Poll-07.26.16.pdf,Nonpartisan,IVR/Live Phone,Registered Voters,1166.0,39.0,48.0,0.0,14.0
2016-11-08,25055-0-0,NH,MassINC/WBUR,,2016-07-29,2016-08-01,http://www.wbur.org/politicker/2016/08/04/clinton-over-trump-new-hampshire-poll,Nonpartisan,Live Phone,Likely Voters,609.0,47.0,32.0,13.0,7.0
2016-11-08,25123-0-0,NH,Vox Populi (R-ESA Fund),,2016-08-07,2016-08-08,http://www.wmur.com/blob/view/-/41140016/data/1/-/jxy7pq/-/Vox-Populi-Polling-memo.pdf,Sponsor,IVR/Online,Registered Voters,820.0,41.0,31.0,14.0,13.0
2016-11-08,25379-0-0,NH,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,1218.0,49.0,40.0,0.0,11.0
2016-11-08,25379-1-0,NH,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,1218.0,40.0,34.0,20.0,6.0
2016-11-08,25158-0-0,NH,CBS/YouGov,,2016-08-10,2016-08-12,http://www.cbsnews.com/news/poll-hillary-clinton-up-florida-new-hampshire-extends-lead-electoral-map/,Nonpartisan,Internet,Likely Voters,990.0,45.0,36.0,11.0,7.0
2016-11-08,25422-0-0,NH,UNH/WMUR,,2016-08-20,2016-08-28,https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2016_summer_sen09116.pdf,Nonpartisan,Live Phone,Likely Voters,433.0,45.0,36.0,14.0,5.0
2016-11-08,25422-1-0,NH,UNH/WMUR,,2016-08-20,2016-08-28,https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2016_summer_sen09116.pdf,Nonpartisan,Live Phone,Likely Voters,433.0,43.0,32.0,19.0,5.0
2016-11-08,25560-0-0,NH,Ipsos/Reuters,,2016-08-26,2016-09-15,http://big.assets.huffingtonpost.com/Reuters.9.16.16.pdf,Nonpartisan,Internet,Likely Voters,269.0,48.0,39.0,0.0,13.0
2016-11-08,25317-0-0,NH,PPP (D-NELP) ,,2016-08-26,2016-08-28,http://nelpaction.org/wp-content/uploads/2016/08/NHResults1.pdf,Sponsor,IVR/Online,Likely Voters,977.0,46.0,40.0,0.0,14.0
2016-11-08,25413-0-0,NH,PPP (D- Constitutional Responsibility Project),,2016-08-30,2016-08-31,http://weneednine.org/wp-content/uploads/2016/07/NHToplines1.pdf,Sponsor,IVR/Online,Likely Voters,585.0,46.0,41.0,0.0,13.0
2016-11-08,25442-0-0,NH,NBC/WSJ/Marist,NBC News,2016-09-06,2016-09-08,http://www.nbcnews.com/politics/2016-election/clinton-trump-deadlocked-battleground-states-polls-n646216,Nonpartisan,Live Phone,Likely Voters,737.0,42.0,41.0,2.0,14.0
2016-11-08,25442-1-0,NH,NBC/WSJ/Marist,NBC News,2016-09-06,2016-09-08,http://www.nbcnews.com/politics/2016-election/clinton-trump-deadlocked-battleground-states-polls-n646216,Nonpartisan,Live Phone,Likely Voters,737.0,39.0,37.0,19.0,5.0
2016-11-08,26121-0-0,NH,Ipsos/Reuters,,2016-09-16,2016-10-06,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7407,Nonpartisan,Internet,Likely Voters,293.0,49.0,40.0,0.0,11.0
2016-11-08,25596-0-0,NH,Monmouth University,,2016-09-17,2016-09-20,http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NH_092116/,Nonpartisan,Live Phone,Likely Voters,400.0,47.0,38.0,12.0,3.0
2016-11-08,25745-0-0,NH,ARG,,2016-09-20,2016-09-25,http://americanresearchgroup.com/nhpoll/,Nonpartisan,Live Phone,Registered Voters,522.0,46.0,42.0,7.0,5.0
2016-11-08,26344-23-0,NH,Ipsos/Reuters,,2016-09-23,2016-10-13,http://big.assets.huffingtonpost.com/2016ReutersSOTN10.17.16.pdf,Nonpartisan,Internet,Likely Voters,282.0,46.0,42.0,0.0,12.0
2016-11-08,25820-0-0,NH,GBA Strategies (D-End Citizens United),,2016-09-25,2016-09-27,http://endcitizensunited.org/wp-content/uploads/2016/09/ECU-NH-Memo-Sep29.pdf,Sponsor,Live Phone,Likely Voters,600.0,43.0,37.0,16.0,4.0
2016-11-08,25820-1-0,NH,GBA Strategies (D-End Citizens United),,2016-09-25,2016-09-27,http://endcitizensunited.org/wp-content/uploads/2016/09/ECU-NH-Memo-Sep29.pdf,Sponsor,Live Phone,Likely Voters,600.0,46.0,40.0,0.0,13.0
2016-11-08,25810-0-0,NH,MassINC/WBUR,,2016-09-27,2016-09-29,http://big.assets.huffingtonpost.com/ToplineWBURNHGeneral4full.PDF,Nonpartisan,Live Phone,Likely Voters,502.0,42.0,35.0,19.0,4.0
2016-11-08,25810-1-0,NH,MassINC/WBUR,,2016-09-27,2016-09-29,http://big.assets.huffingtonpost.com/ToplineWBURNHGeneral4full.PDF,Nonpartisan,Live Phone,Likely Voters,502.0,47.0,38.0,7.0,8.0
2016-11-08,26155-0-0,NH,GQR (Save the Children Action Network),,2016-09-29,2016-10-02,https://www.savethechildrenactionnetwork.org/wp-content/uploads/2016/10/SCAN-NH-General-Election-public-100616.pdf,Pollster,Live Phone,Likely Voters,500.0,46.0,38.0,10.0,6.0
2016-11-08,25983-0-0,NH,Suffolk/Boston Globe,,2016-10-03,2016-10-05,https://www.bostonglobe.com/metro/2016/10/06/clinton-lead-drops-points-new-poll-shows/tSRVOKza1tqirjc2POFR5O/story.html,Nonpartisan,Live Phone,Likely Voters,500.0,44.0,42.0,6.0,8.0
2016-11-08,26169-0-0,NH,UMass Lowell/7 News,,2016-10-07,2016-10-11,https://www.uml.edu/docs/TOPLINE%20-%20UMassLowell-7NEWS%20NH%20GENERAL%2020161013_tcm18-262711.pdf,Nonpartisan,Live Phone,Likely Voters,517.0,45.0,39.0,13.0,4.0
2016-11-08,26249-0-0,NH,WashPost/SurveyMonkey,,2016-10-08,2016-10-16,http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/,Nonpartisan,Internet,Likely Voters,569.0,50.0,43.0,0.0,8.0
2016-11-08,26249-1-0,NH,WashPost/SurveyMonkey,,2016-10-08,2016-10-16,http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/,Nonpartisan,Internet,Likely Voters,569.0,47.0,36.0,14.0,2.0
2016-11-08,26171-0-0,NH,MassINC/WBUR,,2016-10-10,2016-10-12,http://d279m997dpfwgl.cloudfront.net/wp/2016/10/Topline-2016-10-WBUR-NH-General-5.pdf,Nonpartisan,Live Phone,Likely Voters,501.0,41.0,38.0,17.0,4.0
2016-11-08,26171-1-0,NH,MassINC/WBUR,,2016-10-10,2016-10-12,http://d279m997dpfwgl.cloudfront.net/wp/2016/10/Topline-2016-10-WBUR-NH-General-5.pdf,Nonpartisan,Live Phone,Likely Voters,501.0,46.0,41.0,6.0,6.0
2016-11-08,26281-0-0,NH,UNH/WMUR,,2016-10-11,2016-10-17,https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2016_fall_preselec101916.pdf,Nonpartisan,Live Phone,Likely Voters,755.0,49.0,34.0,15.0,3.0
2016-11-08,26806-24-0,NH,Ipsos/Reuters,,2016-10-17,2016-11-06,http://big.assets.huffingtonpost.com/Reuters.11.07.16.pdf,Nonpartisan,Internet,Likely Voters,316.0,44.0,42.0,0.0,14.0
2016-11-08,26495-0-0,NH,UMass Amherst/WBZ-TV/YouGov,,2016-10-17,2016-10-21,http://boston.cbslocal.com/2016/10/27/wbz-poll-new-hampshire-presidential-race-clinton-trump/,Nonpartisan,Internet,Likely Voters,772.0,43.0,38.0,16.0,4.0
2016-11-08,26441-29-0,NH,SurveyMonkey,,2016-10-18,2016-10-24,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,779.0,49.0,37.0,12.0,2.0
2016-11-08,26485-0-0,NH,NBC/WSJ/Marist,NBC News,2016-10-20,2016-10-24,http://www.nbcnews.com/politics/first-read/polls-clinton-holds-9-point-lead-new-hampshire-tied-nevada-n673361,Nonpartisan,Live Phone,Likely Voters,768.0,47.0,39.0,3.0,11.0
2016-11-08,26485-1-0,NH,NBC/WSJ/Marist,NBC News,2016-10-20,2016-10-24,http://www.nbcnews.com/politics/first-read/polls-clinton-holds-9-point-lead-new-hampshire-tied-nevada-n673361,Nonpartisan,Live Phone,Likely Voters,768.0,45.0,36.0,16.0,3.0
2016-11-08,26447-0-0,NH,Monmouth University,,2016-10-22,2016-10-25,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NH_102616/,Nonpartisan,Live Phone,Likely Voters,401.0,46.0,42.0,9.0,4.0
2016-11-08,26592-28-0,NH,UPI/CVOTER,,2016-10-23,2016-10-29,https://www.documentcloud.org/documents/3210977-UPI-CVoter-2016-StatePoll-October-29.html,Nonpartisan,Internet,Likely Voters,307.0,50.0,47.0,4.0,0.0
2016-11-08,26596-29-0,NH,SurveyMonkey,,2016-10-25,2016-10-31,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,659.0,48.0,35.0,13.0,3.0
2016-11-08,26586-0-0,NH,UNH/WMUR,,2016-10-26,2016-10-30,https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2016_fall_nhelec103116.pdf,Nonpartisan,Live Phone,Likely Voters,618.0,46.0,39.0,10.0,5.0
2016-11-08,26688-0-0,NH,UMass Lowell/7 News,,2016-10-28,2016-11-02,https://www.uml.edu/docs/TOPLINE-NH-GENERAL-20161103_tcm18-264691.pdf,Nonpartisan,Live Phone,Likely Voters,695.0,44.0,44.0,8.0,4.0
2016-11-08,26688-1-0,NH,UMass Lowell/7 News,,2016-10-28,2016-11-02,https://www.uml.edu/docs/TOPLINE-NH-GENERAL-20161103_tcm18-264691.pdf,Nonpartisan,Live Phone,Likely Voters,695.0,44.0,45.0,2.0,10.0
2016-11-08,26646-0-0,NH,MassINC/WBUR,,2016-10-29,2016-11-01,http://d279m997dpfwgl.cloudfront.net/wp/2016/11/Topline-2016-10-WBUR-NH-General-6.pdf,Nonpartisan,Live Phone,Likely Voters,500.0,39.0,40.0,16.0,4.0
2016-11-08,26646-1-0,NH,MassINC/WBUR,,2016-10-29,2016-11-01,http://d279m997dpfwgl.cloudfront.net/wp/2016/11/Topline-2016-10-WBUR-NH-General-6.pdf,Nonpartisan,Live Phone,Likely Voters,500.0,42.0,44.0,7.0,7.0
2016-11-08,26793-28-0,NH,UPI/CVOTER,,2016-10-30,2016-11-06,https://www.documentcloud.org/documents/3215082-UPI-CVoter-2016-StatePoll-November-6-1.html,Nonpartisan,Internet,Likely Voters,310.0,49.0,43.0,8.0,0.0
2016-11-08,26704-0-0,NH,PPP (D-Center for American Progress Action Fund),,2016-10-31,2016-11-01,https://cdn.americanprogress.org/content/uploads/sites/2/2016/11/03143857/NHResults112-Final.pdf,Sponsor,IVR/Online,Likely Voters,781.0,48.0,43.0,0.0,9.0
2016-11-08,26676-0-0,NH,Suffolk/Boston Globe,,2016-10-31,2016-11-02,http://www.suffolk.edu/academics/10738.php,Nonpartisan,Live Phone,Likely Voters,500.0,42.0,42.0,7.0,9.0
2016-11-08,26663-0-0,NH,ARG,,2016-10-31,2016-11-02,http://americanresearchgroup.com/nhpoll/,Nonpartisan,Live Phone,Likely Voters,600.0,43.0,48.0,5.0,4.0
2016-11-08,26807-29-0,NH,SurveyMonkey,,2016-11-01,2016-11-07,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,696.0,47.0,38.0,12.0,3.0
2016-11-08,26708-0-0,NH,Gravis Marketing/Breitbart,,2016-11-01,2016-11-02,http://www.breitbart.com/big-government/2016/11/04/exclusive-breitbartgravis-new-hampshire-poll-trump-takes-lead-granite-state/,Nonpartisan,IVR/Online,Registered Voters,1001.0,41.0,43.0,12.0,3.0
2016-11-08,26768-0-0,NH,UNH/WMUR,,2016-11-03,2016-11-06,http://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2016_fall_pressengov110616.pdf,Nonpartisan,Live Phone,Likely Voters,692.0,49.0,38.0,9.0,4.0
2016-11-08,24304-2-0,NJ,Rutgers-Eagleton,,2016-04-01,2016-04-08,http://eagletonpoll.rutgers.edu/rutgers-eagleton-2016-presidential-election-Apr2016,Nonpartisan,Live Phone,Registered Voters,738.0,50.0,36.0,11.0,3.0
2016-11-08,24515-0-0,NJ,Quinnipiac,,2016-05-10,2016-05-16,https://www.qu.edu/images/polling/nj/nj05192016_Nwh73tr.pdf,Nonpartisan,Live Phone,Registered Voters,1989.0,45.0,38.0,3.0,13.0
2016-11-08,24548-0-0,NJ,Fairleigh Dickinson,,2016-05-18,2016-05-22,http://view2.fdu.edu/publicmind/2016/160525/,Nonpartisan,Live Phone,Registered Voters,702.0,48.0,37.0,7.0,8.0
2016-11-08,24572-0-0,NJ,Monmouth University,,2016-05-23,2016-05-27,http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/71c06fa8-e277-4d82-9ac1-38fa679864c8.pdf,Nonpartisan,Live Phone,Registered Voters,703.0,38.0,34.0,11.0,17.0
2016-11-08,24572-1-0,NJ,Monmouth University,,2016-05-23,2016-05-27,http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/71c06fa8-e277-4d82-9ac1-38fa679864c8.pdf,Nonpartisan,Live Phone,Registered Voters,703.0,37.0,31.0,15.0,16.0
2016-11-08,24613-1-0,NJ,CBS/YouGov,,2016-05-31,2016-06-03,https://today.yougov.com/news/2016/06/04/democratic-primary-clinton-faces-close-race-califo/,Nonpartisan,Internet,Likely Voters,1194.0,49.0,34.0,8.0,8.0
2016-11-08,24942-0-0,NJ,Fairleigh Dickinson,,2016-06-22,2016-06-26,http://view2.fdu.edu/publicmind/2016/160629/,Nonpartisan,Live Phone,Registered Voters,349.0,44.0,32.0,15.0,9.0
2016-11-08,24942-1-0,NJ,Fairleigh Dickinson,,2016-06-22,2016-06-26,http://view2.fdu.edu/publicmind/2016/160629/,Nonpartisan,Live Phone,Registered Voters,363.0,52.0,31.0,5.0,11.0
2016-11-08,25380-0-0,NJ,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,912.0,53.0,38.0,0.0,9.0
2016-11-08,25380-1-0,NJ,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,912.0,49.0,34.0,11.0,5.0
2016-11-08,25561-0-0,NJ,Ipsos/Reuters,,2016-08-26,2016-09-15,http://big.assets.huffingtonpost.com/Reuters.9.16.16.pdf,Nonpartisan,Internet,Likely Voters,982.0,49.0,33.0,0.0,18.0
2016-11-08,26163-0-0,NJ,Rutgers-Eagleton,,2016-09-06,2016-09-10,https://eagletonpollblog.wordpress.com/2016/09/26/happy-presidential-debate-night-to-celebrate-the-latest-2016-numbers-from-the-rutgers-eagleton-poll/,Nonpartisan,Live Phone,Registered Voters,726.0,50.0,29.0,11.0,11.0
2016-11-08,26163-1-0,NJ,Rutgers-Eagleton,,2016-09-06,2016-09-10,https://eagletonpollblog.wordpress.com/2016/09/26/happy-presidential-debate-night-to-celebrate-the-latest-2016-numbers-from-the-rutgers-eagleton-poll/,Nonpartisan,Live Phone,Registered Voters,718.0,59.0,35.0,1.0,6.0
2016-11-08,26122-0-0,NJ,Ipsos/Reuters,,2016-09-16,2016-10-06,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7407,Nonpartisan,Internet,Likely Voters,595.0,49.0,34.0,0.0,17.0
2016-11-08,25823-0-0,NJ,Stockton,,2016-09-22,2016-09-29,https://stockton.edu/news/stockton-poll-clinton-over-trump.html,Nonpartisan,Live Phone,Likely Voters,638.0,46.0,40.0,0.0,14.0
2016-11-08,26344-24-0,NJ,Ipsos/Reuters,,2016-09-23,2016-10-13,http://big.assets.huffingtonpost.com/2016ReutersSOTN10.17.16.pdf,Nonpartisan,Internet,Likely Voters,1084.0,50.0,32.0,0.0,18.0
2016-11-08,26230-0-0,NJ,Fairleigh Dickinson,,2016-10-12,2016-10-16,http://view2.fdu.edu/publicmind/2016/161018/,Nonpartisan,Live Phone,Likely Voters,579.0,51.0,40.0,4.0,5.0
2016-11-08,26230-1-0,NJ,Fairleigh Dickinson,,2016-10-12,2016-10-16,http://view2.fdu.edu/publicmind/2016/161018/,Nonpartisan,Live Phone,Likely Voters,293.0,49.0,35.0,12.0,5.0
2016-11-08,26806-25-0,NJ,Ipsos/Reuters,,2016-10-17,2016-11-06,http://big.assets.huffingtonpost.com/Reuters.11.07.16.pdf,Nonpartisan,Internet,Likely Voters,658.0,48.0,38.0,0.0,14.0
2016-11-08,26441-30-0,NJ,SurveyMonkey,,2016-10-18,2016-10-24,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,590.0,52.0,36.0,9.0,3.0
