question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
118039,64154,2020,,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A+,1164,rv,rv,Live Phone,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 04:58,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/UPDATED_Tuesday-Release_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2002171446.pdf,general,6210,Bloomberg,13289,Michael Bloomberg,DEM,48.0
118039,64154,2020,,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A+,1164,rv,rv,Live Phone,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 04:58,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/UPDATED_Tuesday-Release_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2002171446.pdf,general,6210,Trump,13254,Donald Trump,REP,44.0
118040,64154,2020,,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A+,1164,rv,rv,Live Phone,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 04:58,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/UPDATED_Tuesday-Release_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2002171446.pdf,general,6210,Buttigieg,13345,Pete Buttigieg,DEM,47.0
118040,64154,2020,,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A+,1164,rv,rv,Live Phone,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 04:58,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/UPDATED_Tuesday-Release_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2002171446.pdf,general,6210,Trump,13254,Donald Trump,REP,45.0
118041,64154,2020,,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A+,1164,rv,rv,Live Phone,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 04:58,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/UPDATED_Tuesday-Release_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2002171446.pdf,general,6210,Klobuchar,13310,Amy Klobuchar,DEM,47.0
118041,64154,2020,,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A+,1164,rv,rv,Live Phone,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 04:58,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/UPDATED_Tuesday-Release_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2002171446.pdf,general,6210,Trump,13254,Donald Trump,REP,45.0
118042,64154,2020,,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A+,1164,rv,rv,Live Phone,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 04:58,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/UPDATED_Tuesday-Release_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2002171446.pdf,general,6210,Sanders,13257,Bernard Sanders,DEM,48.0
118042,64154,2020,,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A+,1164,rv,rv,Live Phone,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 04:58,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/UPDATED_Tuesday-Release_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2002171446.pdf,general,6210,Trump,13254,Donald Trump,REP,45.0
118043,64154,2020,,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A+,1164,rv,rv,Live Phone,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 04:58,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/UPDATED_Tuesday-Release_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2002171446.pdf,general,6210,Warren,13258,Elizabeth Warren,DEM,47.0
118043,64154,2020,,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A+,1164,rv,rv,Live Phone,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 04:58,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/UPDATED_Tuesday-Release_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2002171446.pdf,general,6210,Trump,13254,Donald Trump,REP,46.0
118561,64343,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,2366,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:46,,http://www.surveyusa.com/client/PollReport.aspx?g=c1f1548c-ce9c-4435-87d0-3c70e8348c9a,general,6238,Biden,13256,Joseph R. Biden Jr.,DEM,49.0
118561,64343,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,2366,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:46,,http://www.surveyusa.com/client/PollReport.aspx?g=c1f1548c-ce9c-4435-87d0-3c70e8348c9a,general,6238,Trump,13254,Donald Trump,REP,45.0
118562,64343,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,2366,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:46,,http://www.surveyusa.com/client/PollReport.aspx?g=c1f1548c-ce9c-4435-87d0-3c70e8348c9a,general,6238,Sanders,13257,Bernard Sanders,DEM,50.0
118562,64343,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,2366,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:46,,http://www.surveyusa.com/client/PollReport.aspx?g=c1f1548c-ce9c-4435-87d0-3c70e8348c9a,general,6238,Trump,13254,Donald Trump,REP,45.0
118563,64343,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,2366,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:46,,http://www.surveyusa.com/client/PollReport.aspx?g=c1f1548c-ce9c-4435-87d0-3c70e8348c9a,general,6238,Warren,13258,Elizabeth Warren,DEM,44.0
118563,64343,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,2366,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:46,,http://www.surveyusa.com/client/PollReport.aspx?g=c1f1548c-ce9c-4435-87d0-3c70e8348c9a,general,6238,Trump,13254,Donald Trump,REP,48.0
118564,64343,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,2366,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:46,,http://www.surveyusa.com/client/PollReport.aspx?g=c1f1548c-ce9c-4435-87d0-3c70e8348c9a,general,6238,Buttigieg,13345,Pete Buttigieg,DEM,45.0
118564,64343,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,2366,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:46,,http://www.surveyusa.com/client/PollReport.aspx?g=c1f1548c-ce9c-4435-87d0-3c70e8348c9a,general,6238,Trump,13254,Donald Trump,REP,46.0
118565,64343,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,2366,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:46,,http://www.surveyusa.com/client/PollReport.aspx?g=c1f1548c-ce9c-4435-87d0-3c70e8348c9a,general,6238,Bloomberg,13289,Michael Bloomberg,DEM,49.0
118565,64343,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,2366,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:46,,http://www.surveyusa.com/client/PollReport.aspx?g=c1f1548c-ce9c-4435-87d0-3c70e8348c9a,general,6238,Trump,13254,Donald Trump,REP,43.0
118566,64343,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,2366,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:47,,http://www.surveyusa.com/client/PollReport.aspx?g=c1f1548c-ce9c-4435-87d0-3c70e8348c9a,general,6238,Klobuchar,13310,Amy Klobuchar,DEM,42.0
118566,64343,2020,North Carolina,460,SurveyUSA,241,WRAL News,SurveyUSA,325,SurveyUSA,A,2366,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:47,,http://www.surveyusa.com/client/PollReport.aspx?g=c1f1548c-ce9c-4435-87d0-3c70e8348c9a,general,6238,Trump,13254,Donald Trump,REP,46.0
118568,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:54,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Bloomberg,13289,Michael Bloomberg,DEM,59.0
118568,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:54,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Trump,13254,Donald Trump,REP,34.0
118569,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:54,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Sanders,13257,Bernard Sanders,DEM,58.0
118569,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:54,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Trump,13254,Donald Trump,REP,37.0
118570,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:54,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Biden,13256,Joseph R. Biden Jr.,DEM,57.0
118570,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:54,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Trump,13254,Donald Trump,REP,37.0
118571,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:54,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Buttigieg,13345,Pete Buttigieg,DEM,56.0
118571,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 17:54,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Trump,13254,Donald Trump,REP,36.0
118572,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 21:33,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Warren,13258,Elizabeth Warren,DEM,54.0
118572,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 21:33,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Trump,13254,Donald Trump,REP,38.0
118573,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 21:33,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Klobuchar,13310,Amy Klobuchar,DEM,52.0
118573,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 21:33,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Trump,13254,Donald Trump,REP,37.0
118574,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 21:33,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Steyer,13327,Tom Steyer,DEM,54.0
118574,64352,2020,California,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1196,rv,rv,Online,U.S. President,0,,2/13/20,2/16/20,11/3/20,"",false,,,false,false,2/19/20 21:33,,http://www.surveyusa.com/client/PollReport.aspx?g=1bf92d90-a200-4dea-bcc5-3903341076f2,general,6215,Trump,13254,Donald Trump,REP,38.0
118338,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,786,a,a,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 16:49,"",http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Sanders,13257,Bernard Sanders,DEM,52.0
118338,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,786,a,a,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 16:49,"",http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Trump,13254,Donald Trump,REP,35.0
118339,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,790,a,a,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 16:50,"",http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Biden,13256,Joseph R. Biden Jr.,DEM,52.0
118339,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,790,a,a,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 16:50,"",http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Trump,13254,Donald Trump,REP,34.0
118340,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,787,a,a,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 16:50,"",http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Warren,13258,Elizabeth Warren,DEM,49.0
118340,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,787,a,a,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 16:50,"",http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Trump,13254,Donald Trump,REP,36.0
118341,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,788,a,a,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 16:50,"",http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Bloomberg,13289,Michael Bloomberg,DEM,55.0
118341,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,788,a,a,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 16:50,"",http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Trump,13254,Donald Trump,REP,31.0
118342,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,790,a,a,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 16:50,"",http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Buttigieg,13345,Pete Buttigieg,DEM,47.0
118342,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,790,a,a,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 16:50,"",http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Trump,13254,Donald Trump,REP,34.0
118343,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,786,a,a,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 16:50,"",http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Klobuchar,13310,Amy Klobuchar,DEM,45.0
118343,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,786,a,a,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 16:50,"",http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Trump,13254,Donald Trump,REP,35.0
118355,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,715,rv,rv,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 18:22,,http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Sanders,13257,Bernard Sanders,DEM,53.0
118355,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,715,rv,rv,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 18:22,,http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Trump,13254,Donald Trump,REP,36.0
118356,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,715,rv,rv,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 18:22,,http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Biden,13256,Joseph R. Biden Jr.,DEM,53.0
118356,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,715,rv,rv,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 18:22,,http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Trump,13254,Donald Trump,REP,35.0
118357,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,715,rv,rv,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 18:22,,http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Warren,13258,Elizabeth Warren,DEM,50.0
118357,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,715,rv,rv,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 18:22,,http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Trump,13254,Donald Trump,REP,36.0
118358,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,715,rv,rv,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 18:22,,http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Bloomberg,13289,Michael Bloomberg,DEM,56.0
118358,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,715,rv,rv,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 18:22,,http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Trump,13254,Donald Trump,REP,32.0
118359,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,715,rv,rv,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 18:22,,http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Buttigieg,13345,Pete Buttigieg,DEM,48.0
118359,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,715,rv,rv,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 18:22,,http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Trump,13254,Donald Trump,REP,36.0
118360,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,715,rv,rv,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 18:22,,http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Klobuchar,13310,Amy Klobuchar,DEM,47.0
118360,64346,2020,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,715,rv,rv,Live Phone,U.S. President,0,,2/12/20,2/16/20,11/3/20,"",false,,,false,false,2/18/20 18:22,,http://publicmind.fdu.edu/2020/200218/final.pdf,general,6242,Trump,13254,Donald Trump,REP,36.0
120015,64830,2020,Arizona,1486,Climate Nexus,"","",Climate Nexus,506,Climate Nexus,,539,rv,rv,Online,U.S. President,0,,2/11/20,2/15/20,11/3/20,"",false,,,false,false,3/13/20 17:16,,https://climatenexus.org/wp-content/uploads/2015/09/Arizona-Poll-Toplines.pdf,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,42.0
120015,64830,2020,Arizona,1486,Climate Nexus,"","",Climate Nexus,506,Climate Nexus,,539,rv,rv,Online,U.S. President,0,,2/11/20,2/15/20,11/3/20,"",false,,,false,false,3/13/20 17:16,,https://climatenexus.org/wp-content/uploads/2015/09/Arizona-Poll-Toplines.pdf,general,6214,Trump,13254,Donald Trump,REP,46.0
120016,64830,2020,Arizona,1486,Climate Nexus,"","",Climate Nexus,506,Climate Nexus,,539,rv,rv,Online,U.S. President,0,,2/11/20,2/15/20,11/3/20,"",false,,,false,false,3/13/20 17:17,,https://climatenexus.org/wp-content/uploads/2015/09/Arizona-Poll-Toplines.pdf,general,6214,Sanders,13257,Bernard Sanders,DEM,44.0
120016,64830,2020,Arizona,1486,Climate Nexus,"","",Climate Nexus,506,Climate Nexus,,539,rv,rv,Online,U.S. President,0,,2/11/20,2/15/20,11/3/20,"",false,,,false,false,3/13/20 17:17,,https://climatenexus.org/wp-content/uploads/2015/09/Arizona-Poll-Toplines.pdf,general,6214,Trump,13254,Donald Trump,REP,46.0
120017,64830,2020,Arizona,1486,Climate Nexus,"","",Climate Nexus,506,Climate Nexus,,539,rv,rv,Online,U.S. President,0,,2/11/20,2/15/20,11/3/20,"",false,,,false,false,3/13/20 17:17,,https://climatenexus.org/wp-content/uploads/2015/09/Arizona-Poll-Toplines.pdf,general,6214,Warren,13258,Elizabeth Warren,DEM,40.0
120017,64830,2020,Arizona,1486,Climate Nexus,"","",Climate Nexus,506,Climate Nexus,,539,rv,rv,Online,U.S. President,0,,2/11/20,2/15/20,11/3/20,"",false,,,false,false,3/13/20 17:17,,https://climatenexus.org/wp-content/uploads/2015/09/Arizona-Poll-Toplines.pdf,general,6214,Trump,13254,Donald Trump,REP,47.0
120018,64830,2020,Arizona,1486,Climate Nexus,"","",Climate Nexus,506,Climate Nexus,,539,rv,rv,Online,U.S. President,0,,2/11/20,2/15/20,11/3/20,"",false,,,false,false,3/13/20 17:17,,https://climatenexus.org/wp-content/uploads/2015/09/Arizona-Poll-Toplines.pdf,general,6214,Buttigieg,13345,Pete Buttigieg,DEM,44.0
